Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,107,unrelated,unrelated,unrelated,1.6862339e-08,1.0511043e-08,1.1846569e-06,0.9999988
Report: Fence jumper made it into East Room of White House,917,unrelated,unrelated,unrelated,1.7656662e-08,1.2510618e-07,7.26332e-07,0.99999917
More American Weapons for ISIS,1363,agree,agree,agree,0.7260749,0.00012080543,0.2735422,0.00026210718
Nun gives birth to surprise baby after complaining of stomach pains,1828,discuss,discuss,agree,0.9947187,1.5163647e-05,0.0052655297,6.6738124e-07
REPORT: Alleged New Audio of Michael Brown Shooting,1948,unrelated,unrelated,unrelated,1.7603327e-08,6.072383e-09,3.5207264e-05,0.9999647
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,1177,unrelated,unrelated,unrelated,1.577873e-07,5.0362978e-08,2.7002106e-06,0.99999714
"Tropical spider burrows under man's skin, lives there for three days",1848,unrelated,unrelated,unrelated,3.3511384e-08,4.8554165e-07,4.2323432e-08,0.9999994
"Audio captured at time of Michael Brown shooting, company says",1916,discuss,discuss,discuss,0.049030423,0.03235365,0.8924848,0.026131136
NYPD to stop arrests for small amounts of marijuana,1192,unrelated,unrelated,unrelated,2.9612414e-07,1.9197246e-07,2.4824124e-06,0.999997
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",346,unrelated,unrelated,unrelated,1.0739462e-07,3.7429538e-07,3.352044e-07,0.99999917
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,34,unrelated,unrelated,unrelated,9.951911e-08,4.82481e-08,6.3970433e-06,0.99999344
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",524,unrelated,unrelated,unrelated,1.3563246e-08,5.231451e-09,3.4619686e-07,0.99999964
Google to Buy Redwood City Offices for $585M,1572,unrelated,unrelated,unrelated,1.9978152e-07,1.4264212e-07,6.2014446e-06,0.99999344
"No, a spider (probably) didn't crawl through a man's body for several days",1375,unrelated,unrelated,unrelated,2.9402955e-07,1.04861655e-07,1.3395764e-07,0.9999995
BREAKING UDPATED: ISIS REPORTEDLY USE CHEMICAL WEAPONS IN KOBANE,1369,discuss,discuss,discuss,0.0001574715,2.0416343e-05,0.99981743,4.648959e-06
Ferguson riots: audio may have captured Michael Brown shooting,1950,unrelated,unrelated,unrelated,2.1795707e-08,3.4679744e-09,8.4464926e-07,0.99999917
Here Are Microsoft's New Robot Security Guards,1916,unrelated,unrelated,unrelated,3.0810146e-08,3.228993e-08,2.9047982e-08,0.9999999
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,1524,unrelated,unrelated,unrelated,1.6405707e-08,7.170856e-09,1.6361201e-07,0.99999976
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",1966,agree,agree,agree,0.9855641,3.3386077e-05,0.014390616,1.1928708e-05
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,1950,unrelated,unrelated,unrelated,9.2950677e-07,4.9914807e-08,4.6243185e-06,0.9999944
Kurds fear Isis use of chemical weapon in Kobani,1651,unrelated,unrelated,unrelated,2.2726914e-07,3.8259373e-09,5.6758527e-08,0.99999976
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,2434,unrelated,unrelated,unrelated,4.242032e-09,7.152346e-09,3.4295252e-07,0.99999964
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2053,discuss,discuss,discuss,4.8757618e-05,1.1045471e-06,0.995333,0.0046171686
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1234,unrelated,unrelated,unrelated,5.8909677e-09,9.874865e-10,1.1841859e-06,0.9999988
Tiger Woods Is Selling His Private Island For $7.1 Million,34,unrelated,unrelated,unrelated,2.9800142e-07,4.246977e-09,3.6972952e-07,0.9999993
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1408,unrelated,unrelated,unrelated,2.2953546e-09,3.3333524e-08,5.3075377e-07,0.9999994
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,1611,discuss,discuss,agree,0.6436449,0.34979773,0.006396259,0.00016107004
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",320,unrelated,unrelated,unrelated,2.3634664e-08,1.575189e-08,6.380015e-06,0.99999356
Kim Jong-Un's Sister Takes Control in North Korea,1029,unrelated,unrelated,unrelated,6.0951066e-08,7.816094e-09,8.9628975e-07,0.99999905
New iOS 8 bug can delete all of your iCloud documents,704,unrelated,unrelated,unrelated,7.7604845e-08,3.8975234e-08,3.1799118e-07,0.9999995
Mexico Says Students Not Among Dead in Mass Grave,2125,unrelated,unrelated,unrelated,2.3055425e-07,1.1997354e-08,5.8132946e-07,0.99999917
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,139,unrelated,unrelated,unrelated,0.05067064,0.00076299394,0.0036527666,0.9449137
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1408,unrelated,unrelated,unrelated,7.0482464e-08,4.6721212e-07,2.6569724e-08,0.9999994
Watch marine take sniper shot to the head and live,986,unrelated,unrelated,unrelated,1.3331826e-06,1.2715222e-07,3.0881731e-06,0.99999547
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1358,unrelated,unrelated,unrelated,1.3655193e-07,2.417864e-08,2.562038e-08,0.99999976
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1574,unrelated,unrelated,unrelated,4.1275033e-08,1.2159221e-08,9.366007e-08,0.9999999
Isis video claims to show beheading of British hostage David Haines,1843,unrelated,unrelated,unrelated,8.371128e-09,3.253205e-08,6.677885e-07,0.9999993
Lebanon detains wife and son of Al-Baghdadi,1192,discuss,discuss,discuss,0.011667895,0.21918397,0.76900345,0.00014464704
6 Islamist militants killed in US attack in Somalia,1720,unrelated,unrelated,unrelated,4.717969e-09,1.7099611e-09,9.877681e-07,0.99999905
Boko Haram denies it has agreed ceasefire,1821,discuss,discuss,discuss,6.056002e-05,5.703246e-06,0.9999336,1.3201014e-07
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2075,discuss,discuss,discuss,0.17720257,0.00040673243,0.8214267,0.00096399285
WHO investigates media reports ISIS fighters contracted Ebola,720,unrelated,unrelated,unrelated,1.1360827e-08,4.7456723e-09,2.6686645e-05,0.9999733
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,107,unrelated,unrelated,unrelated,4.2330072e-07,1.8802055e-08,1.255978e-07,0.9999994
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,704,unrelated,unrelated,unrelated,1.5486574e-08,2.4422285e-08,6.756434e-07,0.9999993
Enormous 20-stone catfish caught with fishing rod in Italy after 40-minute boat battle,1183,unrelated,unrelated,unrelated,6.762605e-07,2.9249843e-08,1.7263696e-06,0.9999976
Dog found abandoned outside railway station with suitcase of his belongings,1966,unrelated,unrelated,unrelated,1.6973574e-05,7.9533436e-08,2.5451877e-06,0.99998045
Boko Haram ceasefire ignored as violence flares in Borno state,2088,unrelated,unrelated,unrelated,1.1819048e-07,2.8681873e-07,1.9945976e-06,0.9999976
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",1720,discuss,discuss,discuss,0.0011736755,2.2565848e-05,0.9988009,2.9071596e-06
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,955,unrelated,unrelated,unrelated,3.1862885e-06,2.4443964e-06,2.0508984e-05,0.9999739
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1103,unrelated,unrelated,unrelated,1.3862501e-07,6.216757e-08,6.049628e-07,0.99999917
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1125,unrelated,unrelated,unrelated,1.906707e-07,1.736787e-07,2.3614942e-07,0.9999994
Rapper identified as James Foley's executioner: reports,2434,unrelated,unrelated,unrelated,2.6202722e-09,3.7446286e-09,2.6410692e-06,0.9999974
Spider burrowed through tourist's stomach and up into his chest,1819,agree,agree,agree,0.9919869,0.00088508165,0.0071246717,3.3900376e-06
#Hairgate: iPhone 6 users say device pulls out hair,2276,discuss,discuss,discuss,0.0020812622,5.0978237e-05,0.99786,7.7676095e-06
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,320,unrelated,unrelated,unrelated,9.787876e-07,4.8108742e-08,7.4313687e-07,0.9999982
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",1406,discuss,discuss,discuss,4.214337e-05,5.0710814e-06,0.9999515,1.3052188e-06
"Marine Gets Shot in the Head, Walks Away",320,unrelated,unrelated,unrelated,1.4073745e-05,7.678235e-07,7.859603e-06,0.99997735
ISIS: Desperate mum told 'you've just eaten your son' after visiting militants' base in search of kidnap victim,2219,discuss,discuss,discuss,0.029607989,0.00022222867,0.9675427,0.0026270915
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1966,unrelated,unrelated,unrelated,3.4582245e-06,2.0813441e-07,3.0204525e-05,0.99996614
NET Extra: Back-from-the-dead Catholic priest claims God is a female,603,agree,agree,agree,0.9825256,0.006224893,0.011233252,1.6240198e-05
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",769,agree,agree,agree,0.87080044,3.182445e-05,0.12916116,6.5762333e-06
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,731,discuss,discuss,discuss,5.5383945e-05,2.8914938e-06,0.9999343,7.3624947e-06
Married TV actor wakes up to find his testicles have been STOLEN after he is drugged in Russian bar by attractive blonde working for organ traffickers,2343,unrelated,unrelated,unrelated,8.294084e-08,9.129534e-08,2.2225238e-06,0.9999976
Amazon to Open First Brick-and-Mortar Site,320,unrelated,unrelated,unrelated,1.3974806e-05,7.0484043e-06,0.000101258855,0.9998777
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",2240,unrelated,unrelated,unrelated,1.1891964e-07,2.4826651e-08,1.1493842e-06,0.9999987
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,524,unrelated,unrelated,unrelated,3.5450256e-09,1.4514229e-08,2.4686265e-06,0.9999975
"No, it's not Tiger Woods selling an island in Lake Mälaren",1888,disagree,disagree,disagree,0.032014683,0.9673283,0.00065558305,1.4760491e-06
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,205,unrelated,unrelated,unrelated,3.082843e-06,7.217882e-07,0.0005675188,0.9994287
ISIL video claims beheading of kidnapped journalist James Foley,1251,unrelated,unrelated,unrelated,9.356429e-08,1.1118687e-07,1.4043414e-05,0.9999857
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,696,unrelated,unrelated,unrelated,0.13150775,0.004813921,0.0025288041,0.8611495
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,842,unrelated,unrelated,unrelated,1.212266e-05,1.5602714e-06,3.0325384e-06,0.9999833
Seven teenage girls get pregnant on school trip,1103,discuss,discuss,agree,0.9553839,0.0002258713,0.04438234,7.832087e-06
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",171,unrelated,unrelated,unrelated,6.05573e-08,1.4089012e-08,1.1455411e-06,0.9999988
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,696,agree,agree,agree,0.9870275,0.0016474101,0.011312065,1.3019961e-05
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,816,unrelated,unrelated,unrelated,8.479364e-09,1.0440802e-08,2.5265598e-08,1.0
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,524,unrelated,unrelated,unrelated,8.979951e-10,2.4861698e-08,3.942283e-06,0.99999607
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,955,discuss,discuss,discuss,0.0001380433,2.4644589e-05,0.99983704,1.9682417e-07
Vice CEO Throws Down $300K on Lavish Vegas Dinner,1791,agree,agree,agree,0.88470423,0.0017843943,0.11278544,0.0007259698
Met police denies reports of Banksy arrest,107,agree,agree,agree,0.98714393,0.0011339436,0.011716196,5.9400136e-06
Wife and son of Islamic State leader Abu Bakr al-Baghdadi detained in Lebanon,2042,unrelated,unrelated,unrelated,5.1368584e-08,7.03003e-08,1.564689e-07,0.99999976
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),1372,unrelated,unrelated,unrelated,4.361112e-07,8.5035325e-08,1.343991e-06,0.9999981
State House time capsule from 1795 unearthed,1997,discuss,discuss,agree,0.92404217,0.002957985,0.07298987,9.967155e-06
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1821,unrelated,unrelated,unrelated,6.641655e-09,1.7355989e-09,7.6618e-08,0.9999999
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,1843,unrelated,unrelated,unrelated,2.0314757e-05,5.2945594e-05,2.9093624e-06,0.9999238
"It's 'rubbish' that Robert Plant turned down £500m Led Zeppelin reformation offer, says publicist",169,unrelated,unrelated,unrelated,1.0265115e-06,7.9857244e-07,1.5631921e-06,0.99999666
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1787,unrelated,unrelated,unrelated,2.785478e-08,2.2318895e-08,1.8050845e-06,0.9999981
Fence-jumper made it farther in White House than Secret Service let on,1916,unrelated,unrelated,unrelated,2.0045066e-08,1.7723515e-08,6.85726e-08,0.9999999
WHO ‘probing’ whether ISIS fighters got Ebola,1807,discuss,discuss,discuss,2.6143305e-06,5.564701e-07,0.99999535,1.488632e-06
Detroit Police Issue Statement That The Batmobile Is Safe,1529,discuss,discuss,discuss,0.042769868,0.00047809698,0.95673394,1.8123466e-05
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,342,unrelated,unrelated,unrelated,0.0006581437,1.3457003e-06,0.00021480456,0.99912566
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1791,discuss,discuss,discuss,0.0012308599,1.0135708e-05,0.99874866,1.0290945e-05
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1651,unrelated,unrelated,unrelated,3.0787533e-08,7.3940694e-09,7.105276e-09,1.0
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",2377,unrelated,unrelated,unrelated,1.1484636e-07,1.1305974e-06,1.5036554e-05,0.99998367
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1934,discuss,discuss,discuss,0.010949268,0.00028797082,0.9863491,0.0024136703
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",871,discuss,discuss,discuss,0.06925644,0.0001618978,0.9252484,0.0053332867
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",570,unrelated,unrelated,unrelated,2.3073662e-08,3.0689556e-08,2.3596715e-07,0.99999976
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,704,unrelated,unrelated,unrelated,6.679721e-07,2.0683952e-07,2.4917233e-06,0.99999666
Homeless man receives $100... then shocks everyone with how he spends it,1934,unrelated,unrelated,unrelated,2.3771168e-08,3.5330934e-09,7.620376e-09,1.0
Has Ebola infected Isis militants in Mosul?,1807,discuss,discuss,discuss,2.9695033e-05,3.356734e-07,0.9999697,2.618294e-07
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1948,discuss,discuss,discuss,0.0036944766,7.625623e-06,0.99616027,0.00013757515
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1948,unrelated,unrelated,unrelated,8.120666e-09,4.601493e-09,2.6838572e-06,0.99999726
eBay developing Apple Watch software with ties to iOS app,1393,unrelated,unrelated,unrelated,4.8266813e-08,1.303261e-07,1.9471063e-06,0.99999785
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,1863,unrelated,unrelated,unrelated,8.8532477e-07,1.9579443e-07,5.730318e-06,0.9999932
Batmobile wasn't stolen: Cops,1807,unrelated,unrelated,unrelated,2.3546536e-07,2.8820986e-08,2.0223192e-06,0.99999774
"Despite ceasefire announcement, new Boko Haram attacks reported",1125,unrelated,unrelated,unrelated,1.8579167e-08,4.8901992e-08,1.0846956e-06,0.9999988
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1183,unrelated,unrelated,unrelated,3.8240842e-07,1.09529864e-07,2.7829124e-06,0.9999968
Staff Reporter,1711,agree,agree,discuss,0.0032297394,0.00033012027,0.69440514,0.30203497
New Rumour Suggests Apple Watch to Launch in February,320,unrelated,unrelated,unrelated,1.0479451e-07,1.1916796e-07,1.7482434e-06,0.999998
"No, a spider (probably) didn't crawl through a man's body for several days",2009,unrelated,unrelated,unrelated,4.7097036e-08,4.4087205e-09,8.83238e-08,0.9999999
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,913,unrelated,unrelated,unrelated,1.2503065e-06,8.1929755e-08,4.101032e-06,0.9999945
